#f, DARM, CARM, MICH, PRC, SRC
4771.8,-3.1902e-20+2.1959e-19i,1.9583e-09+1.9708e-11i,1.3984e-16+2.332e-17i,1.6073e-16+6.0812e-18i,5.2218e-16+3.927e-17i
4838.2,-3.2892e-20+2.225e-19i,1.9575e-09+2.3203e-11i,1.3985e-16+2.3781e-17i,1.6042e-16+7.1253e-18i,5.2168e-16+4.0218e-17i
4905.6,-3.3908e-20+2.2544e-19i,1.9568e-09+2.6603e-11i,1.3987e-16+2.4263e-17i,1.6014e-16+8.1444e-18i,5.2115e-16+4.1218e-17i
4973.9,-3.4951e-20+2.2841e-19i,1.9561e-09+2.9921e-11i,1.3989e-16+2.4768e-17i,1.5987e-16+9.1406e-18i,5.2059e-16+4.2276e-17i
5043.2,-3.6023e-20+2.3142e-19i,1.9556e-09+3.3168e-11i,1.3991e-16+2.5297e-17i,1.5962e-16+1.0116e-17i,5.2e-16+4.3398e-17i
5113.4,-3.7123e-20+2.3446e-19i,1.9551e-09+3.6352e-11i,1.3993e-16+2.585e-17i,1.5938e-16+1.1072e-17i,5.1938e-16+4.4592e-17i
5184.6,-3.8253e-20+2.3754e-19i,1.9548e-09+3.9482e-11i,1.3996e-16+2.6431e-17i,1.5916e-16+1.2012e-17i,5.1872e-16+4.5864e-17i
5256.8,-3.9414e-20+2.4065e-19i,1.9544e-09+4.2562e-11i,1.3999e-16+2.7043e-17i,1.5896e-16+1.2935e-17i,5.1803e-16+4.7224e-17i
5330,-4.0605e-20+2.438e-19i,1.9542e-09+4.5598e-11i,1.4003e-16+2.7688e-17i,1.5876e-16+1.3844e-17i,5.173e-16+4.8685e-17i
5404.2,-4.1829e-20+2.4698e-19i,1.9539e-09+4.8594e-11i,1.4007e-16+2.8372e-17i,1.5858e-16+1.4741e-17i,5.1652e-16+5.0259e-17i
5479.5,-4.3085e-20+2.5019e-19i,1.9538e-09+5.1555e-11i,1.4013e-16+2.9098e-17i,1.584e-16+1.5626e-17i,5.1569e-16+5.1963e-17i
5555.8,-4.4375e-20+2.5344e-19i,1.9537e-09+5.4485e-11i,1.4019e-16+2.9873e-17i,1.5824e-16+1.65e-17i,5.1481e-16+5.3819e-17i
5633.1,-4.5699e-20+2.5673e-19i,1.9536e-09+5.7387e-11i,1.4026e-16+3.0703e-17i,1.5809e-16+1.7364e-17i,5.1387e-16+5.585e-17i
5711.6,-4.7058e-20+2.6005e-19i,1.9536e-09+6.0265e-11i,1.4035e-16+3.1597e-17i,1.5794e-16+1.8221e-17i,5.1286e-16+5.8089e-17i
5791.1,-4.8454e-20+2.634e-19i,1.9536e-09+6.3123e-11i,1.4046e-16+3.2565e-17i,1.578e-16+1.907e-17i,5.1179e-16+6.0573e-17i
5871.8,-4.9887e-20+2.6679e-19i,1.9536e-09+6.5906e-11i,1.406e-16+3.362e-17i,1.5767e-16+1.9912e-17i,5.1064e-16+6.3354e-17i
5953.5,-5.1357e-20+2.7022e-19i,1.9537e-09+6.8806e-11i,1.4076e-16+3.4777e-17i,1.5754e-16+2.0748e-17i,5.0941e-16+6.6494e-17i
6036.4,-5.2867e-20+2.7368e-19i,1.9539e-09+7.1628e-11i,1.4097e-16+3.6057e-17i,1.5742e-16+2.1579e-17i,5.081e-16+7.0075e-17i
6120.5,-5.4417e-20+2.7718e-19i,1.954e-09+7.4449e-11i,1.4123e-16+3.7484e-17i,1.5731e-16+2.2406e-17i,5.067e-16+7.4208e-17i
6205.7,-5.6007e-20+2.8071e-19i,1.9543e-09+7.7273e-11i,1.4158e-16+3.909e-17i,1.572e-16+2.3229e-17i,5.0523e-16+7.9039e-17i
6292.1,-5.764e-20+2.8427e-19i,1.9545e-09+8.0105e-11i,1.4203e-16+4.0919e-17i,1.5709e-16+2.4048e-17i,5.0371e-16+8.4768e-17i
6379.8,-5.9315e-20+2.8788e-19i,1.9548e-09+8.2954e-11i,1.4264e-16+4.3024e-17i,1.5699e-16+2.4866e-17i,5.0218e-16+9.1674e-17i
6468.6,-6.1034e-20+2.9151e-19i,1.9552e-09+8.5828e-11i,1.4348e-16+4.5479e-17i,1.5689e-16+2.5681e-17i,5.0075e-16+1.0015e-16i
6558.7,-6.2799e-20+2.9518e-19i,1.9556e-09+8.8736e-11i,1.4467e-16+4.8379e-17i,1.568e-16+2.6494e-17i,4.9962e-16+1.1078e-16i
6650,-6.4609e-20+2.9889e-19i,1.9561e-09+9.1688e-11i,1.4641e-16+5.1841e-17i,1.5671e-16+2.7306e-17i,4.9921e-16+1.244e-16i
6742.6,-6.6467e-20+3.0263e-19i,1.9568e-09+9.469e-11i,1.4905e-16+5.5996e-17i,1.5662e-16+2.8118e-17i,5.0035e-16+1.4229e-16i
6836.5,-6.8373e-20+3.064e-19i,1.9576e-09+9.7734e-11i,1.5322e-16+6.0926e-17i,1.5653e-16+2.8929e-17i,5.0482e-16+1.6639e-16i
6931.7,-7.0329e-20+3.1021e-19i,1.9588e-09+1.0077e-10i,1.5997e-16+6.6442e-17i,1.5644e-16+2.9742e-17i,5.165e-16+1.995e-16i
7028.2,-7.2335e-20+3.1405e-19i,1.9603e-09+1.0366e-10i,1.7098e-16+7.1428e-17i,1.5635e-16+3.0558e-17i,5.444e-16+2.45e-16i
7126.1,-7.4393e-20+3.1793e-19i,1.9621e-09+1.0614e-10i,1.8764e-16+7.2492e-17i,1.5626e-16+3.138e-17i,6.1017e-16+3.0258e-16i
7225.3,-7.6504e-20+3.2184e-19i,1.9641e-09+1.0788e-10i,2.0753e-16+6.3663e-17i,1.5617e-16+3.2213e-17i,7.6038e-16+3.4094e-16i
7326,-7.867e-20+3.2578e-19i,1.9658e-09+1.0871e-10i,2.1658e-16+4.191e-17i,1.5609e-16+3.3059e-17i,9.8568e-16+2.2583e-16i
7428,-8.0891e-20+3.2975e-19i,1.9664e-09+1.0926e-10i,2.2992e-16+1.3427e-17i,1.5602e-16+3.3912e-17i,9.2779e-16-1.8184e-16i
7531.4,-8.3169e-20+3.3376e-19i,1.9659e-09+1.0987e-10i,2.1294e-16-1.3961e-17i,1.5597e-16+3.4769e-17i,6.7091e-16-2.2889e-16i
7636.3,-8.5505e-20+3.378e-19i,1.9646e-09+1.1171e-10i,1.8669e-16-2.3268e-17i,1.5593e-16+3.5614e-17i,5.5409e-16-1.4788e-16i
7742.6,-8.7901e-20+3.4186e-19i,1.9638e-09+1.1466e-10i,1.6797e-16-1.8573e-17i,1.5589e-16+3.6447e-17i,5.1989e-16-7.9965e-17i
7850.5,-9.0357e-20+3.4596e-19i,1.9637e-09+1.1789e-10i,1.5795e-16-1.1263e-17i,1.5584e-16+3.7279e-17i,5.1402e-16-3.7619e-17i
7959.8,-9.2875e-20+3.5009e-19i,1.964e-09+1.2103e-10i,1.5258e-16-5.0001e-18i,1.5579e-16+3.8117e-17i,5.16e-16-1.2452e-17i
8070.6,-9.5457e-20+3.5424e-19i,1.9646e-09+1.2403e-10i,1.4945e-16-6.5451e-20i,1.5573e-16+3.8962e-17i,5.1922e-16+2.8339e-18i
8183,-9.8104e-20+3.5843e-19i,1.9653e-09+1.2694e-10i,1.4747e-16+3.843e-18i,1.5568e-16+3.9813e-17i,5.2186e-16+1.2617e-17i
8297,-1.0082e-19+3.6264e-19i,1.966e-09+1.2979e-10i,1.4612e-16+7.0143e-18i,1.5562e-16+4.0671e-17i,5.2365e-16+1.9301e-17i
8412.5,-1.036e-19+3.6688e-19i,1.9668e-09+1.326e-10i,1.4516e-16+9.655e-18i,1.5557e-16+4.1535e-17i,5.2468e-16+2.4192e-17i
8529.6,-1.0645e-19+3.7114e-19i,1.9676e-09+1.3539e-10i,1.4445e-16+1.1906e-17i,1.5551e-16+4.2406e-17i,5.2514e-16+2.8005e-17i
8648.4,-1.0937e-19+3.7543e-19i,1.9685e-09+1.3817e-10i,1.4391e-16+1.3865e-17i,1.5546e-16+4.3283e-17i,5.2519e-16+3.1146e-17i
8768.9,-1.1236e-19+3.7974e-19i,1.9694e-09+1.4095e-10i,1.4348e-16+1.56e-17i,1.5541e-16+4.4167e-17i,5.2495e-16+3.3852e-17i
8891,-1.1543e-19+3.8407e-19i,1.9703e-09+1.4372e-10i,1.4314e-16+1.716e-17i,1.5536e-16+4.5058e-17i,5.245e-16+3.6268e-17i
9014.8,-1.1857e-19+3.8843e-19i,1.9712e-09+1.465e-10i,1.4286e-16+1.8581e-17i,1.5531e-16+4.5957e-17i,5.2392e-16+3.8483e-17i
9140.3,-1.2179e-19+3.928e-19i,1.9722e-09+1.4928e-10i,1.4263e-16+1.989e-17i,1.5526e-16+4.6863e-17i,5.2324e-16+4.0556e-17i
9267.6,-1.2508e-19+3.9719e-19i,1.9732e-09+1.5208e-10i,1.4245e-16+2.1109e-17i,1.5521e-16+4.7777e-17i,5.2249e-16+4.2527e-17i
9396.6,-1.2846e-19+4.016e-19i,1.9743e-09+1.5489e-10i,1.4229e-16+2.2253e-17i,1.5516e-16+4.8699e-17i,5.2169e-16+4.4425e-17i
9527.5,-1.3191e-19+4.0603e-19i,1.9753e-09+1.5771e-10i,1.4216e-16+2.3336e-17i,1.5511e-16+4.9629e-17i,5.2086e-16+4.6267e-17i
9660.2,-1.3545e-19+4.1047e-19i,1.9765e-09+1.6057e-10i,1.4204e-16+2.4367e-17i,1.5507e-16+5.0568e-17i,5.2001e-16+4.8069e-17i
9794.7,-1.3908e-19+4.1492e-19i,1.9776e-09+1.6348e-10i,1.4195e-16+2.5357e-17i,1.5502e-16+5.1515e-17i,5.1915e-16+4.9839e-17i
9931.1,-1.4278e-19+4.1939e-19i,1.9788e-09+1.665e-10i,1.4188e-16+2.6312e-17i,1.5497e-16+5.2472e-17i,5.1828e-16+5.1577e-17i
10069,-1.4658e-19+4.2386e-19i,1.9803e-09+1.698e-10i,1.4184e-16+2.7216e-17i,1.5493e-16+5.3436e-17i,5.1737e-16+5.3275e-17i
10210,-1.5047e-19+4.2834e-19i,1.9822e-09+1.7216e-10i,1.4172e-16+2.8072e-17i,1.5488e-16+5.4417e-17i,5.1649e-16+5.5062e-17i
10352,-1.5444e-19+4.3282e-19i,1.9835e-09+1.749e-10i,1.4164e-16+2.8982e-17i,1.5484e-16+5.54e-17i,5.1564e-16+5.6703e-17i
10496,-1.5851e-19+4.3731e-19i,1.9849e-09+1.7761e-10i,1.416e-16+2.9871e-17i,1.548e-16+5.6389e-17i,5.147e-16+5.8344e-17i
10642,-1.6267e-19+4.4179e-19i,1.9864e-09+1.8026e-10i,1.4158e-16+3.0732e-17i,1.5476e-16+5.7387e-17i,5.1371e-16+6.0033e-17i
10790,-1.6692e-19+4.4628e-19i,1.9878e-09+1.8296e-10i,1.4156e-16+3.1573e-17i,1.5471e-16+5.8398e-17i,5.1273e-16+6.1766e-17i
10941,-1.7127e-19+4.5076e-19i,1.9892e-09+1.8573e-10i,1.4155e-16+3.2399e-17i,1.5466e-16+5.9421e-17i,5.1175e-16+6.3526e-17i
11093,-1.7572e-19+4.5523e-19i,1.9906e-09+1.8855e-10i,1.4154e-16+3.3216e-17i,1.5461e-16+6.0456e-17i,5.1079e-16+6.5303e-17i
11247,-1.8027e-19+4.597e-19i,1.9921e-09+1.9139e-10i,1.4154e-16+3.4026e-17i,1.5457e-16+6.1502e-17i,5.0982e-16+6.7097e-17i
11404,-1.8492e-19+4.6415e-19i,1.9936e-09+1.9426e-10i,1.4154e-16+3.4832e-17i,1.5452e-16+6.256e-17i,5.0886e-16+6.8907e-17i
11563,-1.8967e-19+4.6858e-19i,1.9952e-09+1.9714e-10i,1.4154e-16+3.5634e-17i,1.5447e-16+6.3629e-17i,5.079e-16+7.0737e-17i
11724,-1.9453e-19+4.73e-19i,1.9969e-09+2.0004e-10i,1.4154e-16+3.6435e-17i,1.5443e-16+6.4711e-17i,5.0693e-16+7.2587e-17i
11887,-1.9948e-19+4.7739e-19i,1.9986e-09+2.0295e-10i,1.4155e-16+3.7235e-17i,1.5438e-16+6.5804e-17i,5.0596e-16+7.4459e-17i
12053,-2.0455e-19+4.8176e-19i,2.0003e-09+2.0587e-10i,1.4156e-16+3.8036e-17i,1.5433e-16+6.691e-17i,5.0499e-16+7.6357e-17i
12220,-2.0972e-19+4.861e-19i,2.0021e-09+2.0879e-10i,1.4158e-16+3.8838e-17i,1.5429e-16+6.8028e-17i,5.0401e-16+7.8281e-17i
12391,-2.15e-19+4.9041e-19i,2.0039e-09+2.1173e-10i,1.416e-16+3.9643e-17i,1.5424e-16+6.916e-17i,5.0303e-16+8.0233e-17i
12563,-2.2039e-19+4.9468e-19i,2.0058e-09+2.1467e-10i,1.4162e-16+4.0451e-17i,1.5419e-16+7.0304e-17i,5.0204e-16+8.2215e-17i
12738,-2.2589e-19+4.9891e-19i,2.0077e-09+2.1762e-10i,1.4164e-16+4.1264e-17i,1.5414e-16+7.1462e-17i,5.0105e-16+8.4229e-17i
12915,-2.315e-19+5.031e-19i,2.0097e-09+2.2057e-10i,1.4167e-16+4.2082e-17i,1.5409e-16+7.2633e-17i,5.0005e-16+8.6276e-17i
13095,-2.3722e-19+5.0724e-19i,2.0117e-09+2.2353e-10i,1.417e-16+4.2907e-17i,1.5405e-16+7.3819e-17i,4.9905e-16+8.8359e-17i
13278,-2.4306e-19+5.1132e-19i,2.0138e-09+2.265e-10i,1.4173e-16+4.3739e-17i,1.54e-16+7.5018e-17i,4.9804e-16+9.048e-17i
13463,-2.4901e-19+5.1534e-19i,2.0159e-09+2.2947e-10i,1.4176e-16+4.4581e-17i,1.5395e-16+7.6232e-17i,4.9704e-16+9.264e-17i
13650,-2.5507e-19+5.1931e-19i,2.018e-09+2.3245e-10i,1.418e-16+4.5435e-17i,1.539e-16+7.746e-17i,4.9603e-16+9.4845e-17i
13840,-2.6125e-19+5.232e-19i,2.0202e-09+2.3542e-10i,1.4184e-16+4.6305e-17i,1.5385e-16+7.8703e-17i,4.9502e-16+9.7096e-17i
14033,-2.6754e-19+5.2702e-19i,2.0225e-09+2.384e-10i,1.4188e-16+4.72e-17i,1.538e-16+7.9962e-17i,4.9404e-16+9.9399e-17i
14228,-2.7395e-19+5.3076e-19i,2.0248e-09+2.4139e-10i,1.4193e-16+4.813e-17i,1.5374e-16+8.1236e-17i,4.9308e-16+1.0175e-16i
14426,-2.8047e-19+5.3441e-19i,2.0272e-09+2.4437e-10i,1.4204e-16+4.9104e-17i,1.5369e-16+8.2525e-17i,4.922e-16+1.0413e-16i
14627,-2.871e-19+5.3798e-19i,2.0296e-09+2.4735e-10i,1.4226e-16+5.0063e-17i,1.5364e-16+8.3831e-17i,4.9141e-16+1.0643e-16i
14831,-2.9386e-19+5.4144e-19i,2.0321e-09+2.5032e-10i,1.4251e-16+5.0847e-17i,1.5358e-16+8.5153e-17i,4.9055e-16+1.0852e-16i
15038,-3.0072e-19+5.4481e-19i,2.0346e-09+2.533e-10i,1.4261e-16+5.1598e-17i,1.5353e-16+8.6491e-17i,4.8936e-16+1.1064e-16i
15247,-3.077e-19+5.4806e-19i,2.0372e-09+2.5627e-10i,1.4266e-16+5.2433e-17i,1.5348e-16+8.7847e-17i,4.8806e-16+1.1303e-16i
15459,-3.1479e-19+5.512e-19i,2.0398e-09+2.5925e-10i,1.4271e-16+5.3315e-17i,1.5342e-16+8.9219e-17i,4.8684e-16+1.1559e-16i
15675,-3.2199e-19+5.5421e-19i,2.0425e-09+2.6222e-10i,1.4278e-16+5.4222e-17i,1.5336e-16+9.0609e-17i,4.8568e-16+1.1821e-16i
15893,-3.2931e-19+5.571e-19i,2.0452e-09+2.6519e-10i,1.4286e-16+5.5148e-17i,1.5331e-16+9.2017e-17i,4.8455e-16+1.2087e-16i
16114,-3.3673e-19+5.5984e-19i,2.048e-09+2.6815e-10i,1.4295e-16+5.609e-17i,1.5325e-16+9.3442e-17i,4.8343e-16+1.2358e-16i
16339,-3.4425e-19+5.6244e-19i,2.0509e-09+2.7111e-10i,1.4304e-16+5.7046e-17i,1.5319e-16+9.4886e-17i,4.8231e-16+1.2632e-16i
16566,-3.5189e-19+5.6489e-19i,2.0538e-09+2.7405e-10i,1.4315e-16+5.8017e-17i,1.5313e-16+9.6349e-17i,4.812e-16+1.2912e-16i
16797,-3.5962e-19+5.6717e-19i,2.0568e-09+2.7699e-10i,1.4326e-16+5.9e-17i,1.5307e-16+9.783e-17i,4.8009e-16+1.3196e-16i
17031,-3.6746e-19+5.6929e-19i,2.0598e-09+2.7991e-10i,1.4338e-16+5.9997e-17i,1.5301e-16+9.9331e-17i,4.7898e-16+1.3484e-16i
17268,-3.7539e-19+5.7123e-19i,2.0629e-09+2.8282e-10i,1.4351e-16+6.1008e-17i,1.5294e-16+1.0085e-16i,4.7786e-16+1.3778e-16i
17508,-3.8341e-19+5.7298e-19i,2.066e-09+2.8572e-10i,1.4364e-16+6.2033e-17i,1.5288e-16+1.0239e-16i,4.7674e-16+1.4077e-16i
17752,-3.9152e-19+5.7453e-19i,2.0692e-09+2.886e-10i,1.4379e-16+6.3071e-17i,1.5282e-16+1.0395e-16i,4.7562e-16+1.4381e-16i
17999,-3.9972e-19+5.7588e-19i,2.0724e-09+2.9147e-10i,1.4394e-16+6.4124e-17i,1.5275e-16+1.0553e-16i,4.745e-16+1.469e-16i
18250,-4.08e-19+5.7702e-19i,2.0758e-09+2.9432e-10i,1.441e-16+6.5191e-17i,1.5269e-16+1.0713e-16i,4.7338e-16+1.5005e-16i
18504,-4.1635e-19+5.7793e-19i,2.0791e-09+2.9716e-10i,1.4426e-16+6.6272e-17i,1.5262e-16+1.0876e-16i,4.7225e-16+1.5325e-16i
18762,-4.2478e-19+5.786e-19i,2.0826e-09+2.9997e-10i,1.4444e-16+6.7369e-17i,1.5255e-16+1.104e-16i,4.7112e-16+1.5651e-16i
19023,-4.3327e-19+5.7904e-19i,2.086e-09+3.0276e-10i,1.4462e-16+6.8481e-17i,1.5248e-16+1.1207e-16i,4.6999e-16+1.5982e-16i
19288,-4.4181e-19+5.7922e-19i,2.0896e-09+3.0553e-10i,1.4482e-16+6.9608e-17i,1.5241e-16+1.1376e-16i,4.6886e-16+1.6319e-16i
19557,-4.5041e-19+5.7914e-19i,2.0932e-09+3.0827e-10i,1.4502e-16+7.0751e-17i,1.5234e-16+1.1547e-16i,4.6772e-16+1.6662e-16i
19829,-4.5905e-19+5.7878e-19i,2.0968e-09+3.1099e-10i,1.4523e-16+7.191e-17i,1.5226e-16+1.172e-16i,4.6659e-16+1.7011e-16i
20105,-4.6773e-19+5.7814e-19i,2.1006e-09+3.1368e-10i,1.4546e-16+7.3086e-17i,1.5219e-16+1.1896e-16i,4.6545e-16+1.7366e-16i
20385,-4.7643e-19+5.7721e-19i,2.1043e-09+3.1635e-10i,1.4569e-16+7.4277e-17i,1.5211e-16+1.2074e-16i,4.6431e-16+1.7727e-16i
20669,-4.8515e-19+5.7596e-19i,2.1082e-09+3.1898e-10i,1.4594e-16+7.5486e-17i,1.5203e-16+1.2254e-16i,4.6317e-16+1.8094e-16i
20957,-4.9388e-19+5.7441e-19i,2.1121e-09+3.2158e-10i,1.4619e-16+7.6711e-17i,1.5195e-16+1.2437e-16i,4.6203e-16+1.8467e-16i
21248,-5.026e-19+5.7252e-19i,2.116e-09+3.2415e-10i,1.4646e-16+7.7953e-17i,1.5187e-16+1.2623e-16i,4.609e-16+1.8847e-16i
21544,-5.1131e-19+5.703e-19i,2.12e-09+3.2668e-10i,1.4674e-16+7.9213e-17i,1.5179e-16+1.281e-16i,4.5976e-16+1.9233e-16i
21844,-5.2e-19+5.6773e-19i,2.1241e-09+3.2918e-10i,1.4704e-16+8.049e-17i,1.5171e-16+1.3001e-16i,4.5862e-16+1.9625e-16i
22149,-5.2864e-19+5.648e-19i,2.1282e-09+3.3164e-10i,1.4735e-16+8.1786e-17i,1.5163e-16+1.3194e-16i,4.5748e-16+2.0024e-16i
22457,-5.3723e-19+5.615e-19i,2.1324e-09+3.3405e-10i,1.4767e-16+8.3099e-17i,1.5154e-16+1.339e-16i,4.5634e-16+2.043e-16i
22770,-5.4575e-19+5.5782e-19i,2.1366e-09+3.3643e-10i,1.4801e-16+8.443e-17i,1.5145e-16+1.3588e-16i,4.5521e-16+2.0842e-16i
23087,-5.5419e-19+5.5375e-19i,2.1409e-09+3.3877e-10i,1.4836e-16+8.578e-17i,1.5136e-16+1.3789e-16i,4.5407e-16+2.1261e-16i
23408,-5.6253e-19+5.4928e-19i,2.1452e-09+3.4106e-10i,1.4873e-16+8.7148e-17i,1.5127e-16+1.3993e-16i,4.5294e-16+2.1687e-16i
23734,-5.7076e-19+5.444e-19i,2.1496e-09+3.433e-10i,1.4911e-16+8.8534e-17i,1.5118e-16+1.42e-16i,4.518e-16+2.212e-16i
24065,-5.7885e-19+5.391e-19i,2.1541e-09+3.455e-10i,1.4951e-16+8.994e-17i,1.5108e-16+1.4409e-16i,4.5067e-16+2.256e-16i
24400,-5.8678e-19+5.3337e-19i,2.1586e-09+3.4765e-10i,1.4993e-16+9.1364e-17i,1.5099e-16+1.4622e-16i,4.4954e-16+2.3007e-16i
24740,-5.9455e-19+5.2721e-19i,2.1631e-09+3.4975e-10i,1.5037e-16+9.2808e-17i,1.5089e-16+1.4837e-16i,4.4841e-16+2.3461e-16i
25084,-6.0212e-19+5.206e-19i,2.1677e-09+3.5179e-10i,1.5083e-16+9.4271e-17i,1.5079e-16+1.5056e-16i,4.4729e-16+2.3923e-16i
25433,-6.0947e-19+5.1353e-19i,2.1723e-09+3.5378e-10i,1.513e-16+9.5752e-17i,1.5069e-16+1.5277e-16i,4.4616e-16+2.4392e-16i
25788,-6.1658e-19+5.0601e-19i,2.177e-09+3.5572e-10i,1.518e-16+9.7254e-17i,1.5058e-16+1.5502e-16i,4.4504e-16+2.4868e-16i
26147,-6.2343e-19+4.9802e-19i,2.1818e-09+3.576e-10i,1.5232e-16+9.8774e-17i,1.5048e-16+1.573e-16i,4.4392e-16+2.5352e-16i
26511,-6.2999e-19+4.8956e-19i,2.1865e-09+3.5943e-10i,1.5286e-16+1.0031e-16i,1.5037e-16+1.5961e-16i,4.4281e-16+2.5844e-16i
26880,-6.3624e-19+4.8063e-19i,2.1914e-09+3.6119e-10i,1.5342e-16+1.0187e-16i,1.5026e-16+1.6195e-16i,4.4169e-16+2.6343e-16i
27254,-6.4214e-19+4.7121e-19i,2.1962e-09+3.629e-10i,1.5401e-16+1.0345e-16i,1.5015e-16+1.6432e-16i,4.4058e-16+2.6851e-16i
27634,-6.4767e-19+4.6132e-19i,2.2011e-09+3.6454e-10i,1.5462e-16+1.0505e-16i,1.5003e-16+1.6673e-16i,4.3947e-16+2.7367e-16i
28019,-6.5279e-19+4.5094e-19i,2.2061e-09+3.6612e-10i,1.5526e-16+1.0667e-16i,1.4991e-16+1.6918e-16i,4.3836e-16+2.789e-16i
28409,-6.5749e-19+4.4009e-19i,2.211e-09+3.6763e-10i,1.5592e-16+1.0831e-16i,1.498e-16+1.7166e-16i,4.3726e-16+2.8423e-16i
28804,-6.6172e-19+4.2876e-19i,2.216e-09+3.6908e-10i,1.5661e-16+1.0997e-16i,1.4967e-16+1.7417e-16i,4.3616e-16+2.8963e-16i
29206,-6.6545e-19+4.1695e-19i,2.2211e-09+3.7047e-10i,1.5733e-16+1.1164e-16i,1.4955e-16+1.7672e-16i,4.3506e-16+2.9513e-16i
29612,-6.6865e-19+4.0467e-19i,2.2262e-09+3.7179e-10i,1.5808e-16+1.1334e-16i,1.4942e-16+1.7931e-16i,4.3396e-16+3.0071e-16i
30025,-6.7127e-19+3.9193e-19i,2.2313e-09+3.7303e-10i,1.5886e-16+1.1506e-16i,1.4929e-16+1.8194e-16i,4.3287e-16+3.0638e-16i
30443,-6.733e-19+3.7874e-19i,2.2364e-09+3.7421e-10i,1.5968e-16+1.1679e-16i,1.4916e-16+1.846e-16i,4.3178e-16+3.1215e-16i
30867,-6.7468e-19+3.6512e-19i,2.2416e-09+3.7532e-10i,1.6053e-16+1.1855e-16i,1.4902e-16+1.8731e-16i,4.3069e-16+3.1802e-16i
31296,-6.7538e-19+3.5106e-19i,2.2468e-09+3.7636e-10i,1.6141e-16+1.2032e-16i,1.4889e-16+1.9006e-16i,4.296e-16+3.2398e-16i
31732,-6.7535e-19+3.366e-19i,2.252e-09+3.7733e-10i,1.6233e-16+1.2211e-16i,1.4874e-16+1.9284e-16i,4.2852e-16+3.3005e-16i
32174,-6.7456e-19+3.2175e-19i,2.2573e-09+3.7822e-10i,1.6328e-16+1.2393e-16i,1.486e-16+1.9567e-16i,4.2743e-16+3.3622e-16i
32622,-6.7297e-19+3.0654e-19i,2.2625e-09+3.7904e-10i,1.6428e-16+1.2576e-16i,1.4845e-16+1.9855e-16i,4.2635e-16+3.425e-16i
33076,-6.7053e-19+2.9099e-19i,2.2678e-09+3.7978e-10i,1.6532e-16+1.2761e-16i,1.483e-16+2.0146e-16i,4.2528e-16+3.489e-16i
33537,-6.6719e-19+2.7512e-19i,2.2732e-09+3.8045e-10i,1.664e-16+1.2949e-16i,1.4815e-16+2.0443e-16i,4.242e-16+3.5543e-16i
34004,-6.6292e-19+2.5899e-19i,2.2785e-09+3.8105e-10i,1.6754e-16+1.3138e-16i,1.4799e-16+2.0744e-16i,4.2314e-16+3.6209e-16i
34478,-6.5767e-19+2.4261e-19i,2.2839e-09+3.8156e-10i,1.6873e-16+1.333e-16i,1.4783e-16+2.105e-16i,4.2209e-16+3.689e-16i
34958,-6.514e-19+2.2603e-19i,2.2892e-09+3.82e-10i,1.7003e-16+1.3525e-16i,1.4767e-16+2.1362e-16i,4.2112e-16+3.7587e-16i
35445,-6.4405e-19+2.0931e-19i,2.2946e-09+3.8234e-10i,1.7136e-16+1.3646e-16i,1.475e-16+2.1678e-16i,4.2056e-16+3.8217e-16i
35938,-6.3558e-19+1.9247e-19i,2.3e-09+3.8265e-10i,1.7238e-16+1.3905e-16i,1.4733e-16+2.2001e-16i,4.1857e-16+3.8999e-16i
36439,-6.2595e-19+1.7559e-19i,2.3055e-09+3.8286e-10i,1.7383e-16+1.4111e-16i,1.4715e-16+2.2329e-16i,4.1755e-16+3.9761e-16i
36946,-6.1511e-19+1.5872e-19i,2.3109e-09+3.8298e-10i,1.7531e-16+1.4316e-16i,1.4697e-16+2.2663e-16i,4.1649e-16+4.0541e-16i
37461,-6.0302e-19+1.4192e-19i,2.3164e-09+3.8302e-10i,1.7687e-16+1.4524e-16i,1.4679e-16+2.3004e-16i,4.1541e-16+4.1349e-16i
37982,-5.8962e-19+1.2527e-19i,2.3219e-09+3.8297e-10i,1.7852e-16+1.4735e-16i,1.466e-16+2.3351e-16i,4.1433e-16+4.2194e-16i
38511,-5.7488e-19+1.0884e-19i,2.3275e-09+3.8283e-10i,1.8027e-16+1.4953e-16i,1.4641e-16+2.3707e-16i,4.1324e-16+4.3088e-16i
39047,-5.5876e-19+9.27e-20i,2.333e-09+3.8258e-10i,1.8216e-16+1.5177e-16i,1.4622e-16+2.407e-16i,4.1216e-16+4.405e-16i
39591,-5.412e-19+7.6948e-20i,2.3386e-09+3.8212e-10i,1.8424e-16+1.5416e-16i,1.4604e-16+2.4444e-16i,4.1116e-16+4.5113e-16i
40142,-5.2217e-19+6.1672e-20i,2.3442e-09+3.8232e-10i,1.866e-16+1.5666e-16i,1.4581e-16+2.4824e-16i,4.0998e-16+4.6312e-16i
40701,-5.0163e-19+4.6971e-20i,2.3502e-09+3.8161e-10i,1.894e-16+1.5942e-16i,1.4561e-16+2.522e-16i,4.0909e-16+4.7824e-16i
41268,-4.7954e-19+3.2947e-20i,2.3563e-09+3.8092e-10i,1.9314e-16+1.6269e-16i,1.454e-16+2.5628e-16i,4.0874e-16+4.9946e-16i
